u,i,b,t
1001618,3817741,0,1512129634
1001618,3815697,0,1512129634
1001618,2944657,0,1512129634
1001618,3817741,0,1512129984
1001618,3815697,0,1512129984
1001618,2944657,0,1512129985
1001618,3817741,0,1512130398
1001618,3815697,0,1512130398
1001618,3817741,0,1512130402
1001618,3815697,0,1512130439
1001618,3817741,0,1512131500
1001618,3815697,0,1512131500
1001618,3817741,0,1512132255
1001618,3815697,0,1512132255
1001618,2944657,0,1512132282
1001618,3817741,0,1512132289
1001618,2944657,0,1512132317
1001618,2944657,0,1512132890
1001618,3817741,0,1512132913
1001618,3815697,0,1512133052
1001618,3817741,0,1512133480
1001618,3815697,0,1512133480
1001618,3817741,0,1512133887
1001618,3815697,0,1512133887
1001618,2944657,0,1512133894
1001618,3817741,0,1512139280
1001618,3815697,0,1512139280
1001618,3817741,0,1512139414
1001618,3815697,0,1512139414
1001618,3817741,0,1512141089
1001618,3815697,0,1512141089
1001618,3815697,0,1512203242
1001618,3817741,0,1512203250
1001618,3815697,0,1512203255
1001618,3817741,0,1512203376
1001618,3817741,0,1512203927
1001618,3817741,0,1512254342
1001662,2546537,0,1511574255
1001662,2546537,0,1511582780
1001662,2546537,0,1511586686
1001662,2546537,0,1511620378
1001662,2546537,0,1511661573
1001662,2546537,0,1511671285
1001662,2546537,0,1511745050
1001662,2546537,0,1511765484
1001662,2546537,0,1511777902
1001662,2546537,0,1511785867
1001662,2546537,0,1511849242
1001662,2546537,0,1511871486
1001662,2546537,0,1511918637
1001662,2546537,0,1511927660
1001662,2546537,0,1512014365
1001662,2546537,0,1512050303
1001662,2546537,0,1512094523
1001662,2546537,0,1512098714
1001662,2546537,0,1512102962
1001662,2546537,0,1512133290
1001662,2546537,0,1512134170
1001662,2546537,0,1512200324
1001662,2546537,0,1512202510
1001662,2546537,0,1512263090
1001662,2546537,0,1512266279
1001662,2546537,0,1512286071
1001688,1457948,0,1511957326
1001688,1457948,2,1512117426
1001688,1457948,0,1512126251
1001688,1457948,0,1512127031
1001688,1457948,0,1512191635
1001688,1457948,0,1512291821
1001688,1457948,0,1512292194
1001688,1457948,0,1512314607
1001688,1457948,0,1512314861
1001688,2456609,0,1512316310
1001757,1546004,0,1511769719
1001757,1546004,0,1511859581
1001757,1546004,0,1511962475
1001757,1546004,0,1511962967
1001757,1546004,0,1512053699
1001757,1546004,0,1512054699
1001757,1546004,0,1512098739
1001757,1546004,0,1512178207
1001757,1546004,2,1512202427
1001757,1546004,3,1512260607
1001784,4666197,1,1511884133
1001784,4666197,2,1511884462
1001784,4666197,0,1511884764
1001784,4666197,3,1511885117
1001784,4666197,0,1511886114
1001784,4666197,0,1511886140
1001784,4666197,0,1511886675
1001784,4666197,0,1511934830
1001784,4666197,0,1512019883
1001784,4666197,0,1512253515
1001875,1135695,0,1511577665
1001875,98969,0,1511586349
1001875,98969,0,1511620375
1001875,1135695,0,1511620818
1001875,98969,0,1511621064
1001875,1135695,0,1511621067
1001875,4458366,0,1511655996
1001875,4458366,0,1511656728
1001875,98969,0,1511663700
1001875,98969,0,1511701087
1001875,98969,0,1511752276
1001875,1135695,0,1511752372
1001875,98969,0,1511776961
1001875,1135695,0,1511818541
1001875,98969,0,1511818610
1001875,1135695,0,1511818967
1001875,98969,0,1511829646
1001875,1135695,0,1511851651
1001875,98969,0,1511851670
1001875,1135695,0,1511876366
1001875,1135695,0,1511891438
1001875,98969,0,1511909789
1001875,98969,0,1511937820
1001875,1135695,0,1511958042
1001875,1135695,0,1512008192
1001875,98969,1,1512028410
1001875,98969,0,1512028453
1001875,98969,0,1512197101
1001875,1135695,0,1512197127
1001875,98969,0,1512222434
1001875,98969,0,1512263096
1001875,98969,0,1512263861
1001875,1135695,0,1512263865
1001875,98969,0,1512277235
1001875,1135695,0,1512279257
1001875,1135695,0,1512295298
1001947,4337988,0,1512142820
1001947,4337988,0,1512183425
1001947,4337988,0,1512183554
1001947,4337988,0,1512183820
1001947,4337988,0,1512184091
1001947,4337988,0,1512185551
1001947,4337988,0,1512185575
1001947,4337988,0,1512185616
1001947,4337988,0,1512186105
1001947,4337988,3,1512186276
1001947,4337988,0,1512279586
1001967,455557,0,1511953574
1001967,455557,0,1511953998
1001967,455557,2,1512025846
1001967,455557,0,1512027340
1001967,455557,0,1512027957
1001967,455557,0,1512028037
1001967,455557,0,1512028752
1001967,1572186,2,1512029660
1001967,1728962,2,1512029774
1001967,1728962,0,1512029916
1001967,1572186,0,1512036491
1001967,1728962,0,1512036501
1001967,1572186,0,1512036503
1001967,1728962,0,1512036536
1001967,1572186,0,1512036542
1001967,1572186,0,1512036770
1001967,455557,0,1512044004
1001967,1572186,0,1512044006
1001967,1728962,0,1512044010
1001967,455557,0,1512044018
1001967,1728962,0,1512140034
1001967,1572186,0,1512140094
1001967,455557,0,1512140101
1001967,1572186,0,1512140103
1001967,455557,0,1512140118
1001967,1728962,0,1512188801
1001967,1572186,0,1512219104
1001967,455557,0,1512219122
1001967,1572186,0,1512219130
1001967,1728962,0,1512219199
1001967,455557,0,1512219597
1001967,1572186,0,1512219602
1001967,1728962,0,1512219605
1001967,1572186,0,1512219687
1001967,1728962,0,1512219698
1001967,1572186,3,1512220739
1001967,4076594,0,1512309744
1001967,4076594,0,1512310474
1001967,4076594,0,1512310685
1001967,4076594,0,1512310919
1001967,4076594,0,1512310953
1001967,3360763,0,1512311615
1001967,3360763,0,1512311652
1001967,4076594,0,1512311866
1001967,3360763,0,1512311946
1001967,3360763,0,1512311982
1001967,3360763,0,1512311993
1001967,3360763,0,1512312053
1001967,3360763,0,1512312075
1001967,3360763,0,1512312180
1001967,3360763,0,1512312243
1001967,4076594,0,1512312282
1001967,3360763,0,1512312290
1001967,3360763,0,1512312303
1001967,4076594,0,1512312436
1001967,3360763,0,1512312548
1001967,4076594,0,1512312565
1001967,3360763,0,1512312632
1001967,4076594,0,1512312635
1001988,5130331,0,1511607905
1001988,3946294,2,1511608118
1001988,3946294,2,1511878331
1001988,5130331,0,1512047083
1001988,3946294,2,1512118400
1001988,5130331,0,1512118575
1001988,3946294,0,1512123008
1001988,5130331,0,1512123111
1001988,3946294,0,1512123153
1001988,5130331,0,1512123181
1001988,3946294,0,1512123208
1001988,5130331,0,1512123239
1001988,3946294,0,1512123643
1001988,5130331,0,1512123970
1001988,5130331,0,1512126543
1001988,3946294,0,1512131116
1001988,3946294,0,1512131416
1001988,5130331,0,1512132426
1001988,3946294,3,1512132546
1001988,5130331,3,1512132613
1001988,3946294,0,1512197702
1002020,1372863,0,1512257416
1002020,1372863,0,1512270787
1002020,1372863,0,1512270961
1002020,1372863,0,1512271719
1002020,1372863,0,1512272100
1002020,1372863,0,1512272197
1002020,1372863,0,1512278763
1002020,1372863,0,1512280018
1002020,1372863,0,1512281183
1002020,1372863,0,1512281727
1002020,1372863,0,1512281757
1002020,1372863,3,1512283191
1002031,667682,1,1511691702
1002031,3334450,1,1511691788
1002031,3334450,0,1511691884
1002031,3334450,0,1511692023
1002031,3334450,0,1511692125
1002031,3334450,3,1511692574
1002031,3334450,0,1511761448
1002031,667682,0,1511761683
1002031,667682,3,1511761963
1002031,3334450,0,1511761990
1002031,667682,3,1511762390
1002031,3334450,0,1511774275
1002031,3334450,0,1511777460
1002031,667682,0,1511790802
1002031,3334450,0,1511793857
1002031,3334450,0,1511864290
1002031,667682,0,1511878527
1002031,4732412,0,1511878631
1002031,3671475,0,1511878926
1002031,667682,0,1511880585
1002031,667682,0,1511880786
1002031,4732412,0,1511883142
1002031,4732412,3,1511883632
1002031,4732412,0,1511884042
1002031,667682,0,1511884122
1002031,4732412,3,1511884212
1002031,4732412,0,1511884375
1002031,667682,0,1511928527
1002031,667682,3,1511928910
1002031,667682,3,1511930847
1002031,3334450,0,1511933439
1002031,667682,0,1511936557
1002031,3334450,0,1511936596
1002031,4732412,0,1512042899
1002031,4732412,0,1512047409
1002031,4732412,0,1512056862
1002031,667682,0,1512107354
1002031,4732412,1,1512121444
1002031,4732412,0,1512141157
1002031,667682,0,1512191623
1002031,4732412,0,1512195302
1002031,667682,0,1512201406
1002031,667682,0,1512202437
1002031,667682,0,1512270112
1002046,4677430,2,1511707761
1002046,4677430,1,1511708650
1002046,4677430,0,1511744527
1002046,4677430,0,1511744664
1002046,4677430,0,1511761292
1002046,4677430,0,1511761615
1002046,4677430,3,1511761664
1002046,1962765,0,1511761805
1002046,4677430,0,1511772299
1002046,4677430,0,1511858088
1002046,4677430,0,1511868093
1002046,4677430,0,1511928983
1002046,4677430,0,1511951866
1002046,4677430,0,1512025557
1002046,4677430,0,1512167615
1002046,4677430,0,1512168706
1002066,1150190,2,1511838372
1002066,1150190,2,1511965157
1002066,1150190,0,1511968102
1002066,1150190,0,1511968353
1002066,1150190,0,1511997310
1002066,1150190,0,1512010110
1002066,1150190,0,1512013244
1002066,1150190,0,1512015250
1002066,1150190,0,1512015814
1002066,1150190,3,1512018578
1002066,1150190,0,1512118942
1002066,1150190,0,1512178681
1002118,20745,0,1511744663
1002118,20745,0,1511745057
1002118,20745,0,1511745947
1002118,20745,0,1511746137
1002118,20745,0,1511746997
1002118,20745,0,1511747188
1002118,20745,0,1511748415
1002118,20745,0,1511750981
1002118,20745,0,1511751456
1002118,20745,0,1511751707
1002118,20745,0,1511751915
1002118,20745,0,1511756595
1002118,20745,0,1511767845
1002118,20745,0,1511768184
1002118,20745,0,1511768451
1002132,4182041,0,1511616275
1002132,4182041,0,1511616379
1002132,4182041,0,1511616507
1002132,4182041,0,1511616515
1002132,4182041,0,1511616530
1002132,4182041,0,1511616545
1002132,4182041,0,1511616555
1002132,4182041,0,1511616572
1002132,4182041,0,1511848008
1002132,4182041,0,1511848082
1002132,4182041,0,1511848316
1002132,4182041,3,1511849348
1002132,4182041,0,1511850502
1002172,1706165,0,1511576462
1002172,1706165,0,1511576794
1002172,1706165,0,1511595501
1002172,1706165,0,1511595943
1002172,1706165,0,1511596750
1002172,1706165,2,1511596930
1002172,1706165,0,1511599316
1002172,1706165,0,1511599329
1002172,1706165,0,1511599595
1002172,1706165,0,1511683298
1002172,1706165,3,1511700435
1002172,1706165,0,1511939644
1002188,4203196,0,1511864539
1002188,4203196,0,1511866261
1002188,4203196,0,1511867276
1002188,4203196,0,1511867779
1002188,4203196,0,1511869059
1002188,4203196,0,1511869076
1002188,4203196,0,1511869363
1002188,4203196,0,1511869421
1002188,4203196,0,1511869431
1002188,4203196,0,1511869438
1002202,2740941,0,1511606806
1002202,1325619,0,1511606853
1002202,2740941,0,1511606928
1002202,2740941,0,1511624707
1002202,1325619,0,1511658981
1002202,2740941,0,1511658993
1002202,228430,0,1511659012
1002202,2740941,0,1511696675
1002202,1325619,0,1511696684
1002202,2740941,0,1511696789
1002202,1325619,2,1511697229
1002202,1325619,0,1511697238
1002202,1325619,0,1511697391
1002202,1325619,0,1511705687
1002202,1325619,0,1511707154
1002202,228430,0,1511707754
1002202,2740941,0,1511707774
1002202,1325619,0,1511708142
1002202,1325619,0,1511747983
1002202,2740941,0,1511748062
1002202,228430,2,1511748225
1002202,1325619,3,1511748382
1002202,1325619,0,1511748619
1002202,228430,0,1511755716
1002202,1325619,0,1511755751
1002202,2740941,0,1511755773
1002202,1325619,0,1511759787
1002202,228430,0,1511759827
1002202,1325619,0,1511759988
1002202,1325619,0,1511832544
1002202,228430,3,1511883515
1002202,228430,0,1511883643
1002202,1325619,0,1511883734
1002202,2740941,0,1511883928
1002202,228430,0,1511884035
1002202,228430,0,1511938413
1002202,1325619,0,1511938470
1002202,2740941,0,1512019819
1002202,1325619,0,1512019847
1002202,228430,0,1512041238
1002202,1325619,0,1512041263
1002202,1325619,0,1512182090
1002202,1325619,0,1512182385
1002202,228430,0,1512182393
1002202,1325619,0,1512182403
1002202,1325619,0,1512269953
1002222,2942236,0,1511696629
1002222,2942236,0,1511696652
1002222,2942236,0,1511696671
1002222,2942236,2,1511697065
1002222,2942236,0,1511751827
1002222,2942236,0,1511751837
1002222,2942236,0,1511751856
1002222,2942236,3,1511832891
1002222,980099,0,1511862746
1002222,2942236,0,1512019229
1002222,2942236,0,1512279455
1002226,3006793,0,1511579185
1002226,3006793,0,1511579324
1002226,3006793,0,1511582208
1002226,3006793,2,1511615199
1002226,3006793,0,1511749877
1002226,1381547,0,1511763816
1002226,3769601,0,1511763945
1002226,1381547,0,1511763950
1002226,3769601,0,1511763959
1002226,1381547,0,1511763966
1002226,3881141,2,1511764095
1002226,3881141,0,1511765632
1002226,1381547,2,1511766101
1002226,3769601,2,1511766332
1002226,1381547,0,1511766581
1002226,3769601,0,1511823381
1002226,1381547,0,1511823429
1002226,3769601,0,1511823442
1002226,3881141,0,1511823552
1002226,3006793,0,1511823851
1002226,1381547,0,1511831025
1002226,3769601,0,1511831124
1002226,1381547,0,1511831145
1002226,3769601,0,1511831148
1002226,1381547,0,1511831164
1002226,3769601,0,1511831172
1002226,1381547,0,1511831173
1002226,3881141,0,1511831482
1002226,3006793,0,1511831909
1002226,3881141,0,1511832066
1002226,3006793,2,1511832172
1002226,3881141,0,1511832202
1002226,3006793,0,1511847907
1002226,3769601,0,1511848092
1002226,1381547,0,1511848232
1002226,3881141,0,1511848501
1002226,3006793,0,1511849365
1002226,3769601,0,1511849424
1002226,3881141,0,1511849491
1002226,3006793,0,1511849690
1002226,3769601,0,1511849819
1002226,3006793,0,1511850096
1002226,3769601,0,1511850489
1002226,1381547,0,1511850496
1002226,3006793,0,1511850515
1002226,3769601,0,1511850955
1002226,3881141,0,1511850967
1002226,3769601,0,1511851008
1002226,3006793,0,1511851039
1002226,3769601,0,1511851470
1002226,3006793,0,1511851572
1002226,3769601,0,1511851642
1002226,3006793,3,1511851740
1002226,3769601,0,1511851865
1002226,3006793,0,1511852149
1002226,3006793,0,1511853614
1002226,3006793,0,1511853923
1002226,3006793,0,1511854036
1002226,3006793,0,1511969032
1002226,650042,2,1511998366
1002226,650042,0,1512020579
1002226,3006793,0,1512021158
1002226,650042,0,1512022415
1002226,3006793,0,1512022500
1002226,3769601,0,1512022608
1002226,3006793,0,1512053487
1002226,2711121,0,1512093813
1002226,2711121,0,1512093965
1002226,2711121,0,1512094392
1002226,2711121,0,1512095085
1002226,2711121,0,1512095479
1002226,2711121,3,1512103745
1002226,3006793,0,1512103865
1002226,2711121,0,1512105893
1002226,650042,2,1512106182
1002226,3006793,0,1512106375
1002226,650042,0,1512106985
1002226,3769601,0,1512107468
1002226,1381547,0,1512107562
1002226,3769601,0,1512107667
1002226,650042,0,1512107718
1002226,3769601,0,1512108357
1002226,650042,0,1512108364
1002226,3769601,3,1512108655
1002226,650042,0,1512109139
1002226,650042,0,1512109337
1002226,3006793,2,1512111644
1002226,3769601,0,1512112593
1002226,2711121,0,1512112663
1002226,2711121,0,1512125425
1002226,3769601,0,1512125447
1002226,3006793,0,1512125487
1002226,2711121,0,1512169459
1002226,3769601,0,1512169472
1002226,3006793,0,1512183784
1002226,650042,0,1512183802
1002226,3006793,0,1512184089
1002226,650042,0,1512184123
1002226,650042,0,1512193812
1002226,3006793,0,1512194023
1002226,3006793,0,1512194248
1002226,3769601,0,1512197543
1002226,3006793,0,1512197706
1002226,3769601,0,1512203332
1002226,2711121,0,1512210490
1002226,3769601,0,1512210509
1002226,3006793,0,1512210527
1002226,650042,0,1512210566
1002226,3006793,0,1512215232
1002226,3881141,0,1512216414
1002226,3769601,0,1512216454
1002306,3281852,0,1511590589
1002306,3281852,0,1511881979
1002306,3281852,0,1511882151
1002306,3281852,0,1511917170
1002306,3281852,0,1511917413
1002306,3281852,0,1511926444
1002306,3281852,0,1511926780
1002306,3281852,0,1511935159
1002306,3281852,0,1511935692
1002306,3281852,0,1511935875
1002306,3281852,0,1511936342
1002307,1616058,0,1511703550
1002307,1616058,0,1511703642
1002307,1616058,0,1511704836
1002307,1616058,0,1511706204
1002307,1616058,0,1511706456
1002307,1616058,0,1511706615
1002307,1616058,0,1511706774
1002307,1616058,0,1511706835
1002307,1616058,0,1511707369
1002307,1616058,0,1511708324
1002316,3827021,2,1511880044
1002316,3827021,0,1511944066
1002316,3827021,0,1511944633
1002316,3827021,0,1511946039
1002316,3827021,0,1511954534
1002316,3827021,0,1511957971
1002316,3827021,0,1511957984
1002316,3827021,0,1511958193
1002316,3827021,3,1511958806
1002316,3827021,0,1511958933
1002316,3827021,0,1512211447
1002564,4499614,0,1511628541
1002564,4499614,0,1511628631
1002564,4499614,2,1511689661
1002564,4499614,0,1511701233
1002564,4499614,0,1511748586
1002564,4499614,0,1511751175
1002564,4499614,0,1511778446
1002564,4499614,0,1511779682
1002564,4499614,0,1511779724
1002564,4499614,0,1511865521
1002564,4499614,0,1512004891
1002564,4499614,0,1512093738
1002564,4121299,0,1512204580
1002564,2331370,0,1512310373
1002566,2149385,1,1511570771
1002566,980099,0,1511571218
1002566,2364679,0,1511591646
1002566,2149385,0,1511739389
1002566,2149385,0,1511750842
1002566,2149385,0,1511750941
1002566,3656421,1,1511838591
1002566,3656421,3,1511839800
1002566,980099,0,1511853025
1002566,980099,0,1511853157
1002566,3671475,1,1511853250
1002566,3656421,0,1511855528
1002566,3656421,0,1511914708
1002566,3656421,0,1511925669
1002566,3671475,0,1511929799
1002566,3671475,0,1511952642
1002566,3671475,3,1512020659
1002566,3671475,3,1512021192
1002566,3656421,0,1512026279
1002566,2149385,0,1512033311
1002566,3671475,0,1512096536
1002566,3656421,0,1512108292
1002566,3671475,0,1512110987
1002566,3656421,0,1512172917
1002566,2149385,0,1512173103
1002566,3656421,0,1512178294
1002566,3671475,0,1512183139
1002566,3656421,0,1512183606
1002566,3671475,0,1512183669
1002566,3656421,0,1512189904
1002566,3671475,0,1512209790
1002566,2149385,0,1512262202
1002566,2149385,0,1512265067
1002566,2149385,0,1512265479
1002566,3671475,0,1512298871
1002566,3671475,0,1512302827
1002566,2149385,0,1512304632
1002642,3185376,0,1511864372
1002642,3185376,0,1511931224
1002642,3185376,0,1511940340
1002642,3185376,0,1511943135
1002642,3185376,0,1511997194
1002642,3185376,0,1512035958
1002642,3185376,0,1512048641
1002642,3185376,0,1512110634
1002642,3589114,0,1512121443
1002642,3185376,0,1512194587
1002642,3185376,0,1512203093
1002642,3185376,0,1512208380
1002648,4171556,0,1511705674
1002648,4171556,0,1511706735
1002648,4171556,0,1511708860
1002648,4171556,0,1511709737
1002648,4171556,0,1511748403
1002648,4171556,0,1511752122
1002648,4171556,0,1511752627
1002648,4171556,0,1511779207
1002648,4171556,0,1511796700
1002648,4171556,0,1511800982
1002696,3589114,0,1511599692
1002696,3589114,0,1511600221
1002696,3589114,0,1511600896
1002696,3589114,0,1511610378
1002696,3589114,0,1511615553
1002696,2331370,0,1511615721
1002696,3589114,0,1511615851
1002696,3589114,0,1511615867
1002696,3589114,0,1511618186
1002696,4936201,1,1511618548
1002696,3589114,0,1511618571
1002696,4936201,0,1511618571
1002696,3589114,0,1511621321
1002696,4936201,0,1511621321
1002696,3589114,0,1511621746
1002696,4936201,0,1511621746
1002696,3589114,0,1511621791
1002696,4936201,0,1511621796
1002696,3589114,0,1511621833
1002696,4936201,0,1511622353
1002696,4936201,0,1511622642
1002696,3589114,0,1511622673
1002696,4936201,0,1511622673
1002696,3589114,0,1511622942
1002696,4936201,0,1511622942
1002696,3589114,0,1511623015
1002696,4936201,0,1511623015
1002696,4936201,0,1511623060
1002696,4936201,0,1511623143
1002696,3526954,0,1511691623
1002696,3526954,0,1511691749
1002696,4936201,0,1511701797
1002696,3526954,0,1511710272
1002696,3526954,0,1511710365
1002696,3526954,0,1511710374
1002696,3526954,0,1511710486
1002696,3526954,0,1511710533
1002696,3526954,2,1511711050
1002696,3526954,0,1511741831
1002696,3526954,0,1511741850
1002696,1120441,0,1511742066
1002696,1120441,0,1511742130
1002696,1120441,2,1511742590
1002696,1120441,0,1511742657
1002696,1120441,0,1511743192
1002696,1120441,0,1511743271
1002696,1120441,0,1511746470
1002696,1120441,0,1511782424
1002696,2331370,0,1511782937
1002696,1120441,3,1511861682
1002696,1120441,0,1512272598
1002846,1530460,0,1511678383
1002846,2980599,0,1511685624
1002846,1530460,0,1511685761
1002846,2980599,0,1511685902
1002846,1530460,0,1511686272
1002846,1530460,0,1511687133
1002846,2980599,0,1511687322
1002846,2980599,0,1511687419
1002846,1530460,0,1511687472
1002846,1530460,0,1511767790
1002846,2980599,0,1511767893
1002846,2980599,0,1511768657
1002846,1530460,0,1511768882
1002846,2980599,2,1511770486
1002846,627476,0,1511790805
1002846,2980599,0,1511791063
1002846,5018627,0,1511822845
1002846,2980599,0,1511840542
1002846,1530460,0,1511856313
1002846,2980599,3,1512049292
1002846,2980599,0,1512290234
1002846,1530460,0,1512290427
1002846,627476,0,1512290715
1002909,206508,0,1511570765
1002909,206508,0,1511594190
1002909,206508,1,1511601484
1002909,206508,0,1511601539
1002909,206508,0,1511660385
1002909,206508,0,1511660420
1002909,1217213,0,1511667971
1002909,1217213,0,1511668375
1002909,4458366,0,1511669895
1002909,1217213,0,1511672283
1002909,1217213,0,1511673244
1002909,1217213,0,1511680416
1002909,206508,0,1511680478
1002909,1217213,0,1511680504
1002909,206508,0,1511680535
1002909,1217213,0,1511680636
1002909,206508,0,1511680767
1002909,206508,3,1511681459
1002909,1217213,0,1511682371
1002909,1217213,0,1511682475
1002909,1217213,0,1511682736
1002909,1217213,0,1511682843
1002909,1217213,0,1511683922
1002909,4458366,0,1511686547
1002909,460466,0,1511690914
1002909,4458366,0,1511690958
1002909,460466,0,1511691002
1002909,4458366,1,1511691049
1002909,460466,0,1511691052
1002909,4458366,2,1511691250
1002909,460466,0,1511691626
1002909,460466,0,1511691636
1002909,460466,0,1511691650
1002909,206508,0,1511691716
1002909,460466,0,1511699217
1002909,460466,0,1511702330
1002909,460466,0,1511702813
1002909,460466,0,1511706100
1002909,460466,0,1511707058
1002909,460466,0,1511741205
1002909,460466,0,1511741267
1002909,460466,0,1511753874
1002909,460466,0,1511759472
1002909,460466,0,1511759529
1002909,460466,0,1511760264
1002909,460466,0,1511760573
1002909,460466,0,1511760600
1002909,4458366,0,1511791338
1002909,206508,0,1511791349
1002909,4458366,0,1511791376
1002909,206508,0,1511791392
1002909,206508,0,1511791420
1002909,206508,0,1511791494
1002909,206508,0,1511791595
1002909,206508,0,1512044422
1002909,206508,0,1512044560
1002909,2505118,1,1512140492
1002909,2505118,0,1512140633
1002909,2505118,0,1512140658
1002909,2505118,0,1512140684
1002909,2505118,0,1512140771
1002909,2505118,0,1512140777
1002909,2505118,0,1512140963
1002909,3645147,1,1512142128
1002909,2505118,0,1512142231
1002909,3645147,0,1512142258
1002909,2505118,0,1512142303
1002909,2505118,0,1512142393
1002909,3645147,0,1512142432
1002909,3645147,0,1512142481
1002909,2505118,0,1512142528
1002909,2505118,0,1512142814
1002909,3645147,0,1512142939
1002909,2505118,0,1512143744
1002909,2505118,0,1512143789
1002909,2505118,0,1512144125
1002909,2505118,0,1512144164
1002909,2505118,0,1512144310
1002909,2505118,0,1512144436
1002909,2505118,0,1512144456
1002909,2505118,0,1512145018
1002909,2505118,0,1512145279
1002909,2505118,0,1512145391
1002909,3645147,0,1512177734
1002909,3645147,0,1512185588
1002909,3645147,3,1512188333
1002909,4435573,1,1512199538
1002909,3645147,0,1512208668
1002909,4435573,0,1512209008
1002909,4435573,0,1512209070
1002909,4435573,0,1512213216
1002909,4435573,0,1512213286
1002909,4435573,0,1512213490
1002909,4435573,0,1512213904
1002909,4435573,0,1512213919
1002909,4435573,0,1512214048
1002909,4435573,3,1512214931
1002909,3645147,0,1512261332
1002909,4435573,0,1512262013
1002909,4435573,0,1512269636
1002909,4435573,0,1512269738
1002909,4435573,0,1512278745
1002909,4458366,0,1512303453
1002927,4696239,0,1511952424
1002927,4696239,2,1511952696
1002927,4696239,0,1511955233
1002927,4696239,0,1511955266
1002927,4696239,0,1511963303
1002927,4696239,0,1511966704
1002927,4696239,0,1512043074
1002927,4696239,0,1512112105
1002927,4696239,0,1512112733
1002927,4696239,3,1512121558
1002927,4696239,0,1512121837
1002927,4696239,0,1512295327
1003019,4218107,0,1511562293
1003019,4218107,0,1511609500
1003019,4218107,0,1511636616
1003019,4218107,0,1511673389
1003019,4218107,0,1511673805
1003019,4218107,0,1511731652
1003019,4218107,0,1511770010
1003019,4218107,0,1511819033
1003019,4218107,0,1511840513
1003019,4218107,0,1511876784
1003019,4218107,0,1511953598
1003019,4218107,2,1511985769
1003019,4218107,0,1512075909
1003019,4218107,0,1512128305
1003019,4218107,0,1512145374
1003019,4218107,0,1512165977
1003019,4218107,0,1512215349
1003019,4218107,0,1512245672
1003019,4218107,0,1512276163
1003019,4218107,0,1512286724
1003120,1269144,1,1511581962
1003120,1269144,0,1511582290
1003120,1269144,0,1511582708
1003120,1269144,0,1511583049
1003120,1269144,0,1511583588
1003120,1269144,0,1511584433
1003120,1269144,0,1511597371
1003120,1269144,0,1511598027
1003120,1269144,0,1511600529
1003120,1269144,0,1511600960
1003120,822820,1,1511719914
1003120,2374350,0,1511940433
1003120,2374350,0,1511941348
1003120,2374350,0,1511941706
1003120,2374350,0,1511942186
1003120,2374350,0,1511942500
1003120,2374350,0,1511943196
1003120,2374350,0,1511944708
1003120,2374350,0,1511945815
1003120,2374350,0,1511947311
1003120,2374350,0,1511952031
1003120,2374350,0,1511952888
1003120,2374350,0,1511953166
1003120,822820,1,1512099094
1003120,822820,0,1512100607
1003120,822820,0,1512101498
1003120,822820,0,1512103390
1003120,822820,0,1512113456
1003120,822820,0,1512116510
1003120,822820,0,1512117194
1003120,822820,0,1512117590
1003120,822820,0,1512118091
1003120,822820,0,1512118427
1003120,822820,0,1512119131
1003120,2456609,1,1512120114
1003120,822820,0,1512120116
1003120,822820,0,1512120469
1003120,822820,0,1512120802
1003120,822820,0,1512121571
1003120,822820,0,1512122098
1003120,822820,0,1512123907
1003120,822820,0,1512124244
1003221,1262519,0,1511589339
1003221,1262519,0,1511590010
1003221,1262519,0,1511590245
1003221,1262519,0,1511590568
1003221,1262519,0,1511590598
1003221,1262519,0,1511590612
1003221,1262519,3,1511590941
1003221,1262519,0,1511616625
1003221,1262519,0,1511707568
1003221,1262519,0,1511711251
1003221,4551433,0,1512222927
1003221,4551433,2,1512223699
1003221,4551433,0,1512224666
1003221,4551433,0,1512224819
1003221,2772556,0,1512225081
1003221,4551433,0,1512225121
1003221,4551433,0,1512225215
1003221,4551433,0,1512225374
1003221,4551433,0,1512225507
1003221,2772556,2,1512225682
1003221,4551433,0,1512225690
1003221,4551433,0,1512225888
1003221,4551433,0,1512226070
1003221,4551433,0,1512226115
1003221,2772556,0,1512280672
1003221,2772556,0,1512295138
1003221,4551433,0,1512298340
1003221,2772556,0,1512298502
1003221,2772556,0,1512298687
1003221,4551433,0,1512298734
1003221,2772556,0,1512298762
1003221,2772556,0,1512298799
1003221,2772556,0,1512298852
1003221,2772556,0,1512299128
1003221,4551433,0,1512299277
1003298,3983507,0,1511601103
1003298,3983507,0,1511602372
1003298,3983507,0,1511602792
1003298,3983507,0,1511603535
1003298,3983507,0,1511606498
1003298,3983507,0,1511614224
1003298,3983507,0,1511616819
1003298,3983507,0,1511618003
1003298,3983507,0,1511618531
1003298,3983507,0,1511619275
1003298,3983507,3,1511619831
1003298,3983507,0,1511756751
1003298,3983507,0,1511795260
1003298,3983507,0,1511953407
1003298,3983507,0,1512173495
1003332,10871,0,1511572864
1003332,10871,0,1511588561
1003332,10871,0,1511654941
1003332,10871,0,1511751548
1003332,10871,0,1511753431
1003332,10871,0,1511761162
1003332,10871,0,1511762293
1003332,10871,0,1511777233
1003332,10871,0,1511780879
1003332,10871,0,1511784651
1003332,10871,0,1511844247
1003332,10871,0,1511967568
1003332,10871,2,1512036287
1003332,10871,0,1512093849
1003332,10871,0,1512099107
